id,name,postcode,geometry,bbox_north,bbox_south,bbox_east,bbox_west,place_id,osm_type,osm_id,lat,lon,display_name,class,type,importance
3420068,Dominican College,BT15 4AQ,"POLYGON ((-5.9340808 54.6300021, -5.9339336 54.6294514, -5.9332422 54.6295261, -5.9331949 54.6293612, -5.9335564 54.6293221, -5.9332093 54.628379, -5.9330844 54.6283932, -5.9319197 54.6286116, -5.931368 54.6287389, -5.9304865 54.6289987, -5.9313017 54.6298987, -5.9315699 54.6305756, -5.9316786 54.6311915, -5.9326964 54.6314219, -5.9327644 54.6307638, -5.9328304 54.63001, -5.9329929 54.6299912, -5.9340808 54.6300021))",54.6314219,54.628379,-5.9304865,-5.9340808,201575625,way,425075109,54.629944949999995,-5.932692774554456,"Dominican College, Dunlambert Drive, Fortwilliam, Belfast, County Antrim, Ulster, Northern Ireland, BT15 4AQ, United Kingdom",amenity,school,0.6075345213990273
2420054,St Columb's College,BT48 8NH,"POLYGON ((-7.3338991 55.021228, -7.3303004 55.0198403, -7.3294537 55.0194989, -7.3275163 55.0187095, -7.3272225 55.0189095, -7.3269329 55.0191102, -7.3260652 55.0197018, -7.3272037 55.0202112, -7.3272676 55.0204865, -7.3273129 55.0206814, -7.3276085 55.0210911, -7.3276311 55.0214291, -7.327496 55.0217212, -7.3279984 55.022043, -7.3271732 55.0228348, -7.3272377 55.0230019, -7.327373 55.0230605, -7.327443 55.0230769, -7.327742 55.0231501, -7.3282656 55.0232756, -7.3285254 55.0233288, -7.3288994 55.0234075, -7.3293161 55.0235133, -7.3297079 55.0236184, -7.3304775 55.0239581, -7.3309376 55.0241595, -7.3314323 55.0237015, -7.332007 55.023297, -7.3324557 55.0228508, -7.3328747 55.0223891, -7.3331609 55.0220648, -7.3338991 55.021228))",55.0241595,55.0187095,-7.3260652,-7.3338991,122988049,way,74550517,55.021575150000004,-7.3305782023123784,"Saint Columb's College, 23, Buncrana Road, Galliagh, Shantallow, Londonderry/Derry, County Londonderry, Ulster, Northern Ireland, BT48 8NH, United Kingdom",amenity,school,0.9058720222757678
1420027,Royal Belfast Academical Institution,BT1 6DL,"POLYGON ((-5.9385893 54.5976127, -5.9385862 54.5975915, -5.9380999 54.5965622, -5.9379962 54.5965714, -5.9379759 54.5963976, -5.9377864 54.5964002, -5.937788 54.5963517, -5.9372386 54.5963716, -5.9361759 54.59641, -5.9361718 54.5963657, -5.9348951 54.5964205, -5.9349691 54.5970968, -5.9349815 54.5972062, -5.9350805 54.5972024, -5.9361659 54.5971582, -5.9362314 54.5976988, -5.9363183 54.5977017, -5.9364119 54.5977057, -5.936851 54.5976897, -5.937392 54.5976706, -5.9373926 54.5976843, -5.9385139 54.597652, -5.9385522 54.5976446, -5.9385782 54.5976329, -5.9385893 54.5976127))",54.5977057,54.5963517,-5.9348951,-5.9385893,207578354,way,458264542,54.5968341,-5.9365843583583455,"Royal Belfast Academical Institution (RBAI), College Square East, Linen Quarter, Belfast, County Antrim, Ulster, Northern Ireland, BT1 6DL, United Kingdom",amenity,school,0.9645448542953272
3420317,Coleraine Grammar School,BT51 1LZ,"POLYGON ((-6.6649098 55.1308778, -6.6626999 55.1292537, -6.6621742 55.1295757, -6.6618308 55.1294009, -6.6613159 55.1297076, -6.6604039 55.1292291, -6.6597489 55.1296085, -6.6602592 55.1300389, -6.6602975 55.130451, -6.6619561 55.1310966, -6.6622623 55.13102, -6.6631363 55.131578, -6.6643645 55.1310931, -6.6649098 55.1308778))",55.131578,55.1292291,-6.6597489,-6.6649098,205966573,way,450764611,55.130244950000005,-6.6621635180099785,"Coleraine Grammar School - Lodge Road Campus, Lodge Road, Coleraine Town Centre, Coleraine, County Londonderry, Ulster, Northern Ireland, BT51 1LZ, United Kingdom",place,house,0.6976412227802594
4410085,Down High School,BT30 6EU,"POLYGON ((-5.7196372 54.3307069, -5.7193864 54.329824, -5.7193341 54.3298037, -5.7186689 54.3298686, -5.7185732 54.3298325, -5.7181508 54.3298714, -5.7180949 54.3299249, -5.7178508 54.3299483, -5.7178294 54.3299804, -5.7177717 54.3299835, -5.7177368 54.3299609, -5.7176617 54.3299609, -5.7175545 54.3299827, -5.7174713 54.3300234, -5.7174257 54.3300828, -5.717415 54.3301392, -5.7176242 54.3308852, -5.7175866 54.3309681, -5.7175357 54.3312027, -5.7183108 54.3313716, -5.7184047 54.3312418, -5.7184503 54.3312504, -5.719031 54.3312058, -5.7194548 54.3310041, -5.7196372 54.3307069))",54.3313716,54.3298037,-5.717415,-5.7196372,199168060,way,405187921,54.33042305,-5.718525584113132,"Down High School, Bridge Street, Downpatrick, County Down, Ulster, Northern Ireland, BT30 6EU, United Kingdom",amenity,school,0.7372938346316069
5420059,Christian Brothers' Abbey Grammar School,BT34 1QN,"POLYGON ((-6.3302664 54.1904003, -6.3302374 54.1902331, -6.33023 54.1901902, -6.3294246 54.1904276, -6.329381 54.1901483, -6.3284527 54.1903502, -6.3282253 54.1903161, -6.3280167 54.1902885, -6.3272291 54.1904266, -6.32714 54.1912658, -6.3278171 54.1912921, -6.3277525 54.1919608, -6.327705 54.1923227, -6.3275029 54.1926281, -6.3273029 54.192686, -6.3260733 54.1925044, -6.3254082 54.1927364, -6.3252037 54.1929076, -6.3250615 54.1933948, -6.3250109 54.1936531, -6.3251414 54.1936543, -6.326096 54.1938038, -6.3265331 54.1938936, -6.3269372 54.194022, -6.3273312 54.1942, -6.3278001 54.1944598, -6.3282407 54.1946979, -6.3286851 54.1945576, -6.3293941 54.1942997, -6.3297363 54.1941985, -6.3298982 54.1942049, -6.3302408 54.1938738, -6.3295711 54.1923366, -6.3293454 54.1923244, -6.3295281 54.191039, -6.3300061 54.1907659, -6.3301806 54.1907573, -6.3299603 54.1904978, -6.3302664 54.1904003))",54.1946979,54.1901483,-6.3250109,-6.3302664,131235834,way,113567968,54.1924205,-6.328623966207914,"Abbey Christian Brothers Grammar School, 77A, Ashgrove Road, Damolly, Newry, County Down, Ulster, Northern Ireland, BT34 1QN, United Kingdom",amenity,school,0.7001000000000001
1420264,Victoria College,BT9 6JA,"POLYGON ((-5.9540858 54.5733645, -5.953471 54.5730752, -5.9524277 54.5726052, -5.9514949 54.5722009, -5.950582 54.5717769, -5.9499692 54.5714718, -5.9489654 54.5723166, -5.9498902 54.5727361, -5.9496842 54.5728904, -5.9505315 54.5732798, -5.9509281 54.5729781, -5.9505209 54.5727944, -5.9509006 54.5725093, -5.95099 54.5725363, -5.9511928 54.5726525, -5.9512078 54.572818, -5.9508089 54.5731808, -5.9509698 54.573258, -5.9518301 54.5736388, -5.9531285 54.5741523, -5.9531893 54.5741011, -5.9534696 54.5738645, -5.953633 54.5737319, -5.9540858 54.5733645))",54.5741523,54.5714718,-5.9489654,-5.9540858,223905921,way,562792419,54.5728062,-5.952040303873824,"Victoria College, Cranmore Park, Windsor, Belfast, County Antrim, Ulster, Northern Ireland, BT9 6JA, United Kingdom",amenity,school,0.6303615466364415
3420010,St Louis' Grammar School,BT34 4EU,"POLYGON ((-6.0347755 54.0660042, -6.0335005 54.0657173, -6.0326293 54.0655594, -6.0323601 54.065364, -6.0321476 54.064886, -6.0315456 54.0645908, -6.0309222 54.0646158, -6.0307947 54.0645326, -6.0307806 54.0644994, -6.031071 54.0642042, -6.0307664 54.064067, -6.0301997 54.0642915, -6.0295268 54.0651936, -6.0294631 54.0652185, -6.0294772 54.0658171, -6.0304547 54.0659086, -6.0306814 54.0659169, -6.0311347 54.0659958, -6.0311985 54.0660208, -6.0312056 54.0660624, -6.0310568 54.0665279, -6.030986 54.0665279, -6.0309151 54.0666859, -6.030986 54.0667067, -6.0308939 54.0671473, -6.0308726 54.0672263, -6.0309555 54.0672307, -6.0322797 54.067301, -6.0324354 54.0673093, -6.032516 54.0673135, -6.0336422 54.0674424, -6.0336961 54.0674084, -6.0339294 54.0670434, -6.0344284 54.0664406, -6.0347755 54.0660042))",54.0674424,54.064067,-6.0294631,-6.0347755,262826519,way,804323929,54.065767199999996,-6.031599141529906,"St Louis Grammar School, 151, Newry Road, Kilkeel, County Down, Ulster, Northern Ireland, BT34 4EU, United Kingdom",amenity,school,0.753150759043076
3420010,St Louis' Grammar School,BT34 4EU,"POLYGON ((-6.0347755 54.0660042, -6.0335005 54.0657173, -6.0326293 54.0655594, -6.0323601 54.065364, -6.0321476 54.064886, -6.0315456 54.0645908, -6.0309222 54.0646158, -6.0307947 54.0645326, -6.0307806 54.0644994, -6.031071 54.0642042, -6.0307664 54.064067, -6.0301997 54.0642915, -6.0295268 54.0651936, -6.0294631 54.0652185, -6.0294772 54.0658171, -6.0304547 54.0659086, -6.0306814 54.0659169, -6.0311347 54.0659958, -6.0311985 54.0660208, -6.0312056 54.0660624, -6.0310568 54.0665279, -6.030986 54.0665279, -6.0309151 54.0666859, -6.030986 54.0667067, -6.0308939 54.0671473, -6.0308726 54.0672263, -6.0309555 54.0672307, -6.0322797 54.067301, -6.0324354 54.0673093, -6.032516 54.0673135, -6.0336422 54.0674424, -6.0336961 54.0674084, -6.0339294 54.0670434, -6.0344284 54.0664406, -6.0347755 54.0660042))",54.0674424,54.064067,-6.0294631,-6.0347755,262826519,way,804323929,54.065767199999996,-6.031599141529906,"St Louis Grammar School, 151, Newry Road, Kilkeel, County Down, Ulster, Northern Ireland, BT34 4EU, United Kingdom",amenity,school,0.753150759043076
3410209,Antrim Grammar School,BT41 1AF,"POLYGON ((-6.2175861 54.725371, -6.2175677 54.7253501, -6.2157358 54.7232734, -6.2146961 54.7236101, -6.2142713 54.7235892, -6.2136311 54.7232127, -6.2136035 54.7231965, -6.2133232 54.7230591, -6.2128024 54.7228039, -6.2126926 54.7227226, -6.2125339 54.722679, -6.2122861 54.7226611, -6.2121777 54.7227415, -6.2120862 54.7228516, -6.2110614 54.7238645, -6.2109607 54.723955, -6.2111079 54.7240236, -6.2111556 54.7240458, -6.2118594 54.7247877, -6.2122596 54.7252096, -6.2123062 54.7252587, -6.2123815 54.725353, -6.2124048 54.7254098, -6.2124192 54.7254448, -6.2124242 54.7260902, -6.2124246 54.7261414, -6.2158196 54.7258791, -6.2161562 54.72582, -6.2175861 54.725371))",54.7261414,54.7226611,-6.2109607,-6.2175861,263115378,way,816775516,54.72441675,-6.214125936335295,"Antrim Grammar School, 10, Steeple Road, Antrim, County Antrim, Ulster, Northern Ireland, BT41 1AF, United Kingdom",amenity,school,0.7535246308816305
2420229,Foyle College,BT47 6LR,"POLYGON ((-7.2967105 55.0014249, -7.2963816 55.0004892, -7.2963168 55.0003148, -7.2926127 55.0006359, -7.2911668 55.0008074, -7.2897613 55.0013029, -7.2899051 55.0014709, -7.2902807 55.0018159, -7.2904637 55.0019485, -7.289807 55.002186, -7.2898398 55.0022201, -7.2898834 55.0022025, -7.290206 55.0021132, -7.2902862 55.0021038, -7.2903617 55.0021062, -7.2904678 55.002125, -7.2905535 55.0021611, -7.2906009 55.0022003, -7.2906287 55.0022395, -7.2906891 55.0023169, -7.2907859 55.0023397, -7.2916753 55.0022608, -7.2921338 55.0022268, -7.292466 55.0023157, -7.292737 55.0023682, -7.2931463 55.0023243, -7.2925508 55.0027366, -7.2925321 55.0029304, -7.2925589 55.0029412, -7.292811 55.0030535, -7.2928459 55.0033181, -7.2919339 55.003798, -7.2923918 55.0042875, -7.2937486 55.0041546, -7.2937414 55.0041271, -7.2937414 55.0041062, -7.2937588 55.0040877, -7.2937898 55.0040616, -7.2938228 55.004045, -7.2938559 55.0040357, -7.2939332 55.0040187, -7.2941488 55.0039712, -7.2941932 55.0039714, -7.2942376 55.003976, -7.2942779 55.0039858, -7.2943227 55.0039996, -7.2943631 55.0040197, -7.2943995 55.0040489, -7.2944238 55.0040761, -7.2944394 55.0040976, -7.2944831 55.0040947, -7.2949034 55.0040646, -7.2945489 55.0036921, -7.2943744 55.003559, -7.2951429 55.0032315, -7.2950127 55.0030964, -7.2953047 55.0030046, -7.2957105 55.0028535, -7.295968 55.0027243, -7.2961611 55.0025766, -7.2962094 55.0023705, -7.2961882 55.0020689, -7.2960363 55.00152, -7.2967105 55.0014249))",55.0042875,55.0003148,-7.2897613,-7.2967105,284064419,way,971756731,55.00228825,-7.294283521905333,"Foyle College, 67, Limavady Road, Waterside, Clooney, Londonderry/Derry, County Londonderry, Ulster, Northern Ireland, BT47 6LR, United Kingdom",amenity,school,0.4001
3410297,Cambridge House Grammar School,BT42 2EH,"POLYGON ((-6.2980628 54.8571117, -6.2964964 54.8555554, -6.2955523 54.8555091, -6.2949676 54.8551293, -6.2946135 54.8544993, -6.2940771 54.854558, -6.2927789 54.8551385, -6.291199 54.8556031, -6.29137 54.8558381, -6.2915719 54.8561359, -6.2917775 54.856419, -6.2924195 54.8573032, -6.2923077 54.8574057, -6.2923786 54.8574979, -6.2926647 54.8578908, -6.2927999 54.8581678, -6.2928515 54.8583828, -6.2930102 54.858672, -6.2930071 54.8588298, -6.2934323 54.8593139, -6.2938945 54.8596367, -6.2942065 54.8600402, -6.2942835 54.8600444, -6.2943412 54.8600375, -6.2944953 54.8599949, -6.2953426 54.8596349, -6.2962053 54.8592217, -6.2972128 54.8587819, -6.296884 54.8585855, -6.2963784 54.8581863, -6.2966359 54.8580442, -6.2974925 54.8574844, -6.2980628 54.8571117))",54.8600444,54.8544993,-6.291199,-6.2980628,164865549,way,240121347,54.85720745,-6.295133131303173,"Cambridge House Grammar School, Galgorm Road, Ballymena, County Antrim, Ulster, Northern Ireland, BT42 2EH, United Kingdom",amenity,school,0.8288763567136218
1420021,St Mary's Christian Brothers' Grammar School,BT11 8NR,"POLYGON ((-6.0061078 54.583258, -6.0033845 54.5816969, -6.0028927 54.5815783, -6.0026592 54.5818066, -6.0020614 54.5826161, -6.0019242 54.5826339, -5.9999511 54.5817805, -5.9998433 54.5818868, -6.0001291 54.5820911, -5.9992947 54.5827644, -5.9995511 54.5830834, -6.0005727 54.5838214, -6.0008038 54.584034, -6.0012099 54.5838955, -6.0014731 54.5840058, -6.0021381 54.5841365, -6.0036133 54.5850326, -6.0037796 54.5849491, -6.0061078 54.583258))",54.5850326,54.5815783,-5.9992947,-6.0061078,199754234,way,414349039,54.5835397,-6.002951360491052,"St Mary's Christian Brothers' Grammar School, 147A, Glen Road, Lenadoon, Belfast, County Antrim, Ulster, Northern Ireland, BT11 8NR, United Kingdom",amenity,school,0.9001
1410315,Bloomfield Collegiate School,BT5 6HW,"POLYGON ((-5.8652014 54.5944495, -5.8651862 54.5938723, -5.8649249 54.5935721, -5.8646331 54.5931643, -5.8643927 54.5927167, -5.8632855 54.5924979, -5.8632855 54.5928808, -5.8635688 54.5942384, -5.8632598 54.5942533, -5.8633456 54.5948699, -5.8638777 54.5948898, -5.863852 54.5945865, -5.8640494 54.5945865, -5.8640494 54.5943677, -5.8645471 54.594403, -5.8646213 54.5944083, -5.8652014 54.5944495))",54.5948898,54.5924979,-5.8632598,-5.8652014,115921783,way,38378604,54.5937222,-5.864258315446376,"Bloomfield Collegiate School, Pasadena Gardens, Ballyhackamore, County Down, Ulster, Northern Ireland, BT5 6HW, United Kingdom",amenity,school,0.6846341678967199
2420043,St Michael's Grammar (Enniskillen),BT74 6DE,"POLYGON ((-7.6195354 54.3502011, -7.6192325 54.3501799, -7.6192213 54.3502191, -7.6189694 54.3501967, -7.6189672 54.3502149, -7.6189205 54.350211, -7.6188925 54.3502086, -7.6187961 54.3502016, -7.6187795 54.350269, -7.6188953 54.3502787, -7.6188851 54.35032, -7.618996 54.3503304, -7.6190062 54.3502887, -7.6190598 54.350293, -7.6192018 54.3503043, -7.6191755 54.3504184, -7.6191751 54.3504204, -7.6191716 54.350437, -7.6191594 54.3505022, -7.6191022 54.3504975, -7.6191054 54.3504868, -7.6190167 54.350478, -7.6188935 54.3504659, -7.6188892 54.3504804, -7.6187157 54.3504664, -7.6186976 54.3505428, -7.6189358 54.3505616, -7.6189947 54.3505665, -7.6189774 54.3506421, -7.6189736 54.3506631, -7.6189659 54.3507053, -7.6189202 54.350702, -7.6189055 54.3507723, -7.619112 54.3507911, -7.6193226 54.3508067, -7.6193646 54.3506008, -7.6193764 54.3505495, -7.6194032 54.3504332, -7.6193379 54.350429, -7.6193556 54.3503433, -7.6193611 54.3503165, -7.6195077 54.350326, -7.6195354 54.3502011))",54.3508067,54.3501799,-7.6186976,-7.6195354,298753101,relation,10962900,54.35049215,-7.6189066997709425,"St Michael's Grammar School, 59, Chanterhill Road, Drumclay, Enniskillen, County Fermanagh, Ulster, Northern Ireland, BT74 6DE, United Kingdom",building,school,0.8101
4420088,St Patrick's Grammar (Downpatrick),BT30 6NJ,"POLYGON ((-5.709986 54.3306592, -5.7099179 54.3293889, -5.7085182 54.3294393, -5.7079169 54.3294613, -5.7072551 54.3295579, -5.7070825 54.3296444, -5.7074136 54.3302921, -5.7077891 54.3304923, -5.7078954 54.3305435, -5.7077754 54.3305904, -5.7059991 54.3311284, -5.706027 54.3313633, -5.7060651 54.3314769, -5.7061082 54.3316024, -5.7064733 54.3318465, -5.706821 54.3320703, -5.7064721 54.3324663, -5.7066729 54.3325286, -5.7070091 54.3323263, -5.7074352 54.3322928, -5.7076728 54.3325422, -5.7084194 54.3322782, -5.7090131 54.3320273, -5.7093072 54.3320688, -5.7094887 54.3321418, -5.7095986 54.3321382, -5.7096897 54.3320857, -5.708209 54.3316639, -5.7088267 54.3311977, -5.709986 54.3306592))",54.3325422,54.3293889,-5.7059991,-5.709986,262577494,way,803740930,54.3308938,-5.708127309040135,"St Patrick's Grammar School, 109, Saul Street, Downpatrick, County Down, Ulster, Northern Ireland, BT30 6NJ, United Kingdom",amenity,school,0.8101
1420020,Campbell College,BT4 2ND,"POLYGON ((-5.8548551 54.600507, -5.854839 54.6004448, -5.8547747 54.6003671, -5.8546191 54.6002646, -5.8542275 54.6000999, -5.8520712 54.5992283, -5.8519016 54.5991597, -5.8513299 54.5988007, -5.8511966 54.598717, -5.849541 54.5981676, -5.8501184 54.5974771, -5.8505083 54.5970294, -5.8507406 54.5966753, -5.8510089 54.5963925, -5.8514214 54.5960883, -5.8512051 54.595987, -5.851092 54.5958767, -5.8508378 54.5962584, -5.8493827 54.5959553, -5.8499243 54.5950786, -5.8496744 54.5948078, -5.8496003 54.5947827, -5.8495229 54.5947484, -5.8494371 54.5946738, -5.849303 54.5945029, -5.8476316 54.594447, -5.8475915 54.5949171, -5.8468706 54.5950911, -5.8466845 54.5972417, -5.8466637 54.5973465, -5.8453709 54.5972751, -5.8447915 54.5994286, -5.8455962 54.5995343, -5.8453655 54.6003081, -5.8445394 54.6002304, -5.8445057 54.6003549, -5.8441808 54.6016339, -5.8459786 54.6019628, -5.8460472 54.6021467, -5.845379 54.6028129, -5.845298 54.6031087, -5.846824 54.6032434, -5.8470815 54.6032372, -5.8476179 54.6032931, -5.8480578 54.603697, -5.849077 54.6042688, -5.8498178 54.6045782, -5.850746 54.6040897, -5.8511586 54.6038602, -5.8513093 54.6038163, -5.8516472 54.603577, -5.8519208 54.6033564, -5.8523768 54.6027847, -5.8528249 54.6021257, -5.8523877 54.6021816, -5.8522852 54.6020555, -5.8517155 54.6019813, -5.8515683 54.6016884, -5.8515683 54.6012583, -5.8515683 54.601021, -5.8516131 54.6007132, -5.8517667 54.6004648, -5.8521572 54.6003016, -5.8526442 54.6002178, -5.8533179 54.6004005, -5.8537122 54.6004733, -5.8542446 54.6005448, -5.8545976 54.6006157, -5.8547854 54.6005722, -5.8548551 54.600507))",54.6045782,54.594447,-5.8441808,-5.8548551,197725285,way,400592411,54.59948145,-5.848945665973484,"Campbell College, Knocktern Gardens, Belmont, Dundonald, County Down, Ulster, Northern Ireland, BT4 2ND, United Kingdom",amenity,school,0.7183181518182593
1420027,Royal Belfast Academical Institution,BT1 6DL,"POLYGON ((-5.9385893 54.5976127, -5.9385862 54.5975915, -5.9380999 54.5965622, -5.9379962 54.5965714, -5.9379759 54.5963976, -5.9377864 54.5964002, -5.937788 54.5963517, -5.9372386 54.5963716, -5.9361759 54.59641, -5.9361718 54.5963657, -5.9348951 54.5964205, -5.9349691 54.5970968, -5.9349815 54.5972062, -5.9350805 54.5972024, -5.9361659 54.5971582, -5.9362314 54.5976988, -5.9363183 54.5977017, -5.9364119 54.5977057, -5.936851 54.5976897, -5.937392 54.5976706, -5.9373926 54.5976843, -5.9385139 54.597652, -5.9385522 54.5976446, -5.9385782 54.5976329, -5.9385893 54.5976127))",54.5977057,54.5963517,-5.9348951,-5.9385893,207578354,way,458264542,54.5968341,-5.9365843583583455,"Royal Belfast Academical Institution (RBAI), College Square East, Linen Quarter, Belfast, County Antrim, Ulster, Northern Ireland, BT1 6DL, United Kingdom",amenity,school,0.9645448542953272
1410270,Wellington College,BT7 3HE,"POLYGON ((-5.9213599 54.5719653, -5.92135 54.5714894, -5.9208934 54.571481, -5.921053 54.5695652, -5.9210826 54.5694076, -5.9202409 54.5692042, -5.9202243 54.5692238, -5.9198853 54.569155, -5.9196957 54.5694873, -5.9181693 54.5693228, -5.9180261 54.5697709, -5.9176103 54.5697731, -5.9176468 54.5705489, -5.9178166 54.5705559, -5.9177938 54.5708846, -5.9176327 54.5708905, -5.9176493 54.5710549, -5.917683 54.5710926, -5.91792 54.5711032, -5.9179504 54.5714693, -5.9193502 54.5714409, -5.9193537 54.5714768, -5.9193265 54.5716461, -5.9193732 54.5716867, -5.9194666 54.571707, -5.9213599 54.5719653))",54.5719653,54.569155,-5.9176103,-5.9213599,235886177,way,653650363,54.57072025,-5.919380987989351,"Wellington College, Rosetta Avenue, Ballynafeigh, County Down, Ulster, Northern Ireland, BT7 3HE, United Kingdom",amenity,school,0.6469815592908572
3420046,Larne Grammar School,BT40 1PQ,"MULTIPOLYGON (((-5.8317395 54.8522686, -5.8316102 54.8518462, -5.8309355 54.8519238, -5.8295054 54.8519328, -5.8287146 54.851935, -5.8286355 54.8519669, -5.8286513 54.8520286, -5.8296794 54.8527705, -5.830593 54.8532995, -5.8315469 54.8527324, -5.8317395 54.8522686)), ((-5.8302767 54.8547532, -5.8301994 54.8536959, -5.8292977 54.8530047, -5.829248 54.8529665, -5.8295798 54.8528008, -5.829284 54.8525816, -5.8284773 54.8528684, -5.82669 54.8532303, -5.8262513 54.8533185, -5.8246967 54.8538041, -5.825664 54.8547065, -5.8268434 54.8544074, -5.8278305 54.8553659, -5.8299009 54.8548473, -5.8302767 54.8547532)))",54.8553659,54.8518462,-5.8246967,-5.8317395,298935583,relation,11211893,54.85410575,-5.827624704453607,"Larne Grammar School, Lower Cairncastle Road, Larne, County Antrim, Ulster, Northern Ireland, BT40 1PQ, United Kingdom",amenity,school,0.734193162948078
1420028,Belfast Royal Academy,BT14 6JL,"MULTIPOLYGON (((-5.9407395 54.6150429, -5.9403493 54.614882, -5.9397297 54.614722, -5.9392389 54.6145868, -5.938673 54.61443, -5.9377449 54.6141721, -5.9376642 54.6143139, -5.9375501 54.6144664, -5.9373694 54.6145045, -5.9374783 54.6147335, -5.9375026 54.614752, -5.937632 54.614989, -5.9377529 54.6150966, -5.9377896 54.6150685, -5.9379272 54.6149637, -5.939429 54.615601, -5.9397538 54.6157388, -5.9399658 54.6154706, -5.9402956 54.6155591, -5.9404244 54.6154038, -5.9407395 54.6150429)), ((-5.9402493 54.6138888, -5.9393998 54.6136707, -5.939353 54.6137318, -5.9388206 54.6135952, -5.9383508 54.6142089, -5.9388889 54.614347, -5.9391307 54.6140311, -5.9395471 54.614138, -5.9393158 54.6144402, -5.9397433 54.6145499, -5.9398831 54.614367, -5.9401099 54.6140838, -5.9402493 54.6138888)))",54.6157388,54.6135952,-5.9373694,-5.9407395,298557748,relation,5994928,54.61492285,-5.9390221241756,"Belfast Royal Academy, Cliftonville Road, Cliftonville, Belfast, County Antrim, Ulster, Northern Ireland, BT14 6JL, United Kingdom",amenity,school,0.8179901826057103
4420050,Friends' School,BT28 3BH,"POLYGON ((-6.0471239 54.518019, -6.0470572 54.5176335, -6.0469062 54.5174636, -6.0467497 54.5173199, -6.0455834 54.516412, -6.0451883 54.5160607, -6.0448245 54.5161446, -6.0441585 54.5158794, -6.0440795 54.5160424, -6.0442466 54.5160697, -6.0443535 54.5162351, -6.0441315 54.5165531, -6.0440361 54.5167211, -6.0435001 54.516832, -6.0433594 54.5168918, -6.043329 54.5169047, -6.043487 54.5174567, -6.0431827 54.5175154, -6.0434407 54.5179499, -6.043017 54.5180184, -6.0431995 54.5184113, -6.0417916 54.5186182, -6.0430386 54.5203933, -6.0463302 54.5197173, -6.0459271 54.5191269, -6.0467773 54.5189141, -6.0463179 54.5182284, -6.0471239 54.518019))",54.5203933,54.5158794,-6.0417916,-6.0471239,210220792,way,470207773,54.518123700000004,-6.044893405650287,"Friends' School, Forthill, Hilden, Lisburn, County Antrim, Ulster, Northern Ireland, BT28 3BH, United Kingdom",amenity,school,0.6563219431370921
4410085,Down High School,BT30 6EU,"POLYGON ((-5.7196372 54.3307069, -5.7193864 54.329824, -5.7193341 54.3298037, -5.7186689 54.3298686, -5.7185732 54.3298325, -5.7181508 54.3298714, -5.7180949 54.3299249, -5.7178508 54.3299483, -5.7178294 54.3299804, -5.7177717 54.3299835, -5.7177368 54.3299609, -5.7176617 54.3299609, -5.7175545 54.3299827, -5.7174713 54.3300234, -5.7174257 54.3300828, -5.717415 54.3301392, -5.7176242 54.3308852, -5.7175866 54.3309681, -5.7175357 54.3312027, -5.7183108 54.3313716, -5.7184047 54.3312418, -5.7184503 54.3312504, -5.719031 54.3312058, -5.7194548 54.3310041, -5.7196372 54.3307069))",54.3313716,54.3298037,-5.717415,-5.7196372,199168060,way,405187921,54.33042305,-5.718525584113132,"Down High School, Bridge Street, Downpatrick, County Down, Ulster, Northern Ireland, BT30 6EU, United Kingdom",amenity,school,0.7372938346316069
2410048,Limavady Grammar School,BT49 9ET,"POLYGON ((-6.9504819 55.0420589, -6.9504005 55.0419442, -6.9501359 55.0416273, -6.9497974 55.0412343, -6.9491755 55.0405113, -6.949169 55.0404687, -6.9498712 55.040459, -6.9498577 55.0401344, -6.9497864 55.0399575, -6.9496813 55.0397728, -6.9477203 55.0398136, -6.9468348 55.0398369, -6.9457017 55.0398505, -6.9460688 55.0407899, -6.9444184 55.0412325, -6.9461699 55.0430969, -6.9462198 55.0430787, -6.9463192 55.0430424, -6.9469027 55.0429142, -6.9470191 55.0428875, -6.9479685 55.0426692, -6.9480358 55.0426537, -6.9486872 55.042504, -6.9487283 55.0424825, -6.9488467 55.0424204, -6.9489756 55.0423504, -6.9492843 55.0423446, -6.9499357 55.0421988, -6.9504819 55.0420589))",55.0430969,55.0397728,-6.9444184,-6.9504819,156313253,way,210611301,55.0414308,-6.947285670904849,"Limavady Grammar School, 3, Ballyquin Road, Limavady, County Londonderry, Ulster, Northern Ireland, BT49 9ET, United Kingdom",amenity,school,0.7535246308816305
3420317,Coleraine Grammar School,BT51 1LZ,"POLYGON ((-6.6649098 55.1308778, -6.6626999 55.1292537, -6.6621742 55.1295757, -6.6618308 55.1294009, -6.6613159 55.1297076, -6.6604039 55.1292291, -6.6597489 55.1296085, -6.6602592 55.1300389, -6.6602975 55.130451, -6.6619561 55.1310966, -6.6622623 55.13102, -6.6631363 55.131578, -6.6643645 55.1310931, -6.6649098 55.1308778))",55.131578,55.1292291,-6.6597489,-6.6649098,205966573,way,450764611,55.130244950000005,-6.6621635180099785,"Coleraine Grammar School - Lodge Road Campus, Lodge Road, Coleraine Town Centre, Coleraine, County Londonderry, Ulster, Northern Ireland, BT51 1LZ, United Kingdom",place,house,0.6976412227802594
